Model,Input,TF-TRT,AP,AP50,AP75,APsmall,APmedium,APlarge,ARmax=1,ARmax=10,ARmax=100,ARsmall,ARmidium,ARlarge,images/sec,99th_percentile(ms),total_time(s),latency_mean(ms),latency_median(ms),latency_min(ms)
EfficientDet D6,1280x1280,Native FP32,0.4659740699832738,0.6704157233129467,0.501880563611302,0.3129464397486008,0.5148963092902696,0.6033053653045908,0.36239162272440467,0.5882033092326675,0.6254919982377711,0.4584932521622489,0.670483922634212,0.7761312867194644,1.2980468086318095,859.1263294219971,3821.4742918014526,772.0150084447379,770.7306146621704,645.1501846313477
EfficientDet D6,1280x1280,TF-TRT FP32,0.46597413539823035,0.6704158429690789,0.501880583354084,0.31294645770453955,0.5148963764636019,0.6033053625613511,0.36239162272440467,0.5882033092326675,0.6254919982377711,0.4584932521622489,0.670483922634212,0.7761312867194644,1.2770338616100214,875.5743503570557,3885.137870788574,784.8763375330453,784.0890884399414,651.3352394104004
EfficientDet D6,1280x1280,TF-TRT FP16,0.465716743076032,0.6704960629663839,0.5015754144163096,0.3130404658471291,0.5145350069430807,0.6028399954180674,0.36236038998755205,0.5879932721834694,0.6252667828182276,0.4584613651862011,0.6701472794031942,0.7758195899067172,1.2443262758133977,902.1265506744385,3987.293198823929,805.5137775401876,804.6038150787354,660.789966583252
EfficientDet\ D6,1280x1280,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EfficientDet D7,1536x1536,Native FP32,0.47746084953128226,0.6813629325537918,0.5119255615877648,0.31740548313206846,0.5206584275366096,0.6285719387151454,0.36720184606674267,0.5942872333952856,0.6317011732115353,0.464921072776717,0.6760158173279441,0.78707691444967,1.046802536527676,1077.3475170135498,4741.183295965195,957.8148072656959,954.8689126968384,794.8555946350098
EfficientDet D7,1536x1536,TF-TRT FP32,0.47746085045934167,0.6813629282894748,0.511925558874576,0.31740548354506865,0.5206584235578661,0.6285719387151454,0.36720184606674267,0.5942872333952856,0.6317011732115353,0.464921072776717,0.6760158173279441,0.78707691444967,1.0531819168708139,1080.3940296173096,4714.27278470993,952.3783403454404,950.8918523788452,772.9575634002686
EfficientDet D7,1536x1536,TF-TRT FP16,0.4775264975475467,0.6813272387174342,0.5121208541859329,0.31756919002035117,0.5207026312679062,0.6288362361873341,0.36730505944309544,0.5943353823850004,0.6318729332579782,0.4652584462975469,0.6763121977108384,0.7871328783788151,1.0796878837469712,1040.2183532714844,4594.905094861984,928.2636555276736,925.6856441497803,773.9708423614502
EfficientDet\ D7,1536x1536,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSD MobileNet v2,320x320,Native FP32,0.2001974055691228,0.3455209488552215,0.1991333408896673,0.02295287116854156,0.17242377837015568,0.41339291085322727,0.21248543771454748,0.32513424518903244,0.34441057899369976,0.06860346625355868,0.3513316315394369,0.6543036418129762,29.623892147934566,39.432525634765625,167.64599752426147,33.867878287729596,33.66696834564209,28.670310974121094
SSD MobileNet v2,320x320,TF-TRT FP32,0.200197374497386,0.34552089775417705,0.19913336115988245,0.02295287116854156,0.1724237875261727,0.41339295350359934,0.21248543771454748,0.32513424518903244,0.34441057899369976,0.06860346625355868,0.3513316315394369,0.6543036418129762,33.737007221050696,34.883975982666016,147.25557017326355,29.748600035002738,29.544949531555176,25.100231170654297
